,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,languages,genre,ccu,tags
774,9046894,Street Fighter V,Frogwares,Leppsoft,,66604,12963,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,"English, French, German, Italian, Czech, Polish, Russian, Traditional Chinese","Action, Free to Play, Strategy",12907,"{'Free to Play': 897, 'Action': 588, 'Pixel Graphics': 462, '2D': 452, 'Multiplayer': 428, 'Local Co-Op': 369, 'Shooter': 345, 'Co-op': 302, 'Local Multiplayer': 263, 'Platformer': 247, 'Indie': 230, 'Adventure': 217, 'Singleplayer': 214, 'Funny': 197, 'America': 181, 'Side Scroller': 162, 'Controller': 162, 'Comedy': 147, 'Classic': 112, 'Open World': 82}"
775,11492068,No Man's Sky,Traveller's Tales,Bohemia Interactive,,163695,8979,0,"2,000,000 .. 5,000,000",0,0,0,0,3360,6903,0,"English, French, German, Italian, Japanese, Spanish - Spain","Action, Adventure, RPG",17922,"{'Strategy': 1773, 'Turn-Based': 1573, 'Turn-Based Strategy': 1366, 'Tactical': 1320, 'Turn-Based Tactics': 1115, 'Aliens': 987, 'Sci-fi': 939, 'Character Customization': 875, 'Singleplayer': 704, 'Difficult': 602, 'Multiplayer': 556, 'RPG': 494, 'Moddable': 463, 'Perma Death': 433, 'Futuristic': 404, 'Action': 382, 'Atmospheric': 372, 'Great Soundtrack': 254, 'Co-op': 136, 'Open World': 75}"
776,12556097,MapleStory,Avalanche Studios,Square Enix,,36646,515,0,"2,000,000 .. 5,000,000",0,0,0,0,1327,3073,90,"English, French, Italian, German, Spanish - Spain, Dutch, Portuguese - Brazil, Danish, Polish, Russian","Action, Free to Play",460,"{'Souls-like': 3918, 'RPG': 3609, 'Dark Fantasy': 2789, 'Difficult': 2561, 'Action': 2023, 'Exploration': 1578, 'Lore-Rich': 1455, 'Fantasy': 1402, 'Unforgiving': 1359, 'Adventure': 1125, 'Atmospheric': 1002, 'Immersive': 855, 'Third Person': 809, 'Action RPG': 808, 'Addictive': 758, 'Open World': 675, 'Replay Value': 671, 'Dark': 666, 'Multiplayer': 602, 'Great Soundtrack': 582}"
777,10906747,Conan Exiles,BlackSpot Entertainment,Acureus,,222286,28380,0,"10,000,000 .. 20,000,000",0,0,0,0,144,57,0,"English, French, Spanish - Latin America, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Traditional Chinese","Action, Adventure, Indie, RPG, Strategy",23063,"{'Free to Play': 1614, 'Survival': 1022, 'Multiplayer': 873, 'Open World': 726, 'Shooter': 689, 'Action': 582, 'Massively Multiplayer': 509, 'Battle Royale': 502, 'PvP': 497, 'FPS': 453, 'Third-Person Shooter': 419, 'First-Person': 404, 'Adventure': 321, 'Co-op': 302, 'Strategy': 263, 'Violent': 255, 'Third Person': 244, 'Singleplayer': 196, 'Indie': 193, 'Zombies': 163}"
778,7056021,Gauntlet Slayer Edition,Obsidian Entertainment,Square Enix,,73832,7745,0,"2,000,000 .. 5,000,000",0,0,0,0,1993,4815,64,"English, German, French, Italian, Spanish - Spain, Japanese, Korean, Russian","Action, RPG",882,"{'Sports': 399, 'Open World': 317, 'Free to Play': 310, 'Multiplayer': 305, 'Simulation': 207, 'Early Access': 148, 'Snow': 148, 'Indie': 120, 'Realistic': 114, 'First-Person': 99, 'Skiing': 97, 'Singleplayer': 97, 'VR': 91, 'Snowboarding': 87, 'Adventure': 86, 'Controller': 85, 'Action': 83, 'Exploration': 68, 'Casual': 64, 'Third Person': 62}"
779,8236280,Total War: ATTILA,Traveller's Tales,Larian Studios,,21187,5649,0,"1,000,000 .. 2,000,000",0,0,0,0,158,184,0,English,Action,31,"{'RPG': 415, 'Indie': 32, 'Adventure': 26, 'RPGMaker': 23, 'Simulation': 22, 'Pixel Graphics': 7, 'JRPG': 7}"
780,15554775,Europa Universalis IV,"Volition, Reactor Zero, THQ Nordic","Codemasters, Electronic Arts",,6085,90,0,"1,000,000 .. 2,000,000",0,0,0,0,215,473,1,"English, Czech, French, German, Italian, Polish, Russian, Spanish - Spain","Action, Free to Play, Strategy",410,"{'Free to Play': 16978, 'Action RPG': 3539, 'Hack and Slash': 3237, 'RPG': 2882, 'Multiplayer': 2776, 'Loot': 2262, 'Dungeon Crawler': 2116, 'Massively Multiplayer': 2101, 'Character Customization': 2004, 'Inventory Management': 1957, 'MMORPG': 1699, 'Action': 1396, 'Fantasy': 1318, 'Isometric': 1253, 'Adventure': 1222, 'Singleplayer': 1177, 'Online Co-Op': 1169, 'PvP': 960, 'Co-op': 951, 'Horror': 940}"
781,12761218,Darksiders II Deathinitive Edition,Respawn Entertainment,"NEXT Studios, 505 Games",,123267,5958,0,"2,000,000 .. 5,000,000",0,0,0,0,220,287,0,"English, French, German, Spanish - Spain, Polish, Portuguese - Portugal, Italian, Simplified Chinese, Portuguese - Brazil, Russian, Korean, Spanish - Latin America","Indie, Simulation",22004,"{'Free to Play': 935, 'FPS': 508, 'Action': 436, 'Multiplayer': 421, 'Shooter': 390, 'Gun Customization': 301, 'First-Person': 258, 'Military': 219, 'Character Customization': 164, 'Open World': 160, 'Singleplayer': 157, 'Zombies': 150, 'Survival': 128, 'War': 125, 'Controller': 95, 'Co-op': 86, 'Competitive': 86, 'Strategy': 81, 'Adventure': 65, 'Indie': 56}"
782,8721767,DRAGON BALL XENOVERSE 2,"Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)",Gameforge 4D GmbH,,5419,459,0,"20,000,000 .. 50,000,000",0,0,0,0,2114,4553,0,"English, Czech, French, German, Hungarian, Italian, Japanese, Polish, Russian, Spanish - Spain, Traditional Chinese",Action,416,"{'Casual': 61, 'Indie': 25, 'Puzzle': 8}"
783,12886220,Overcooked,Evil Tortilla Games,Warner Bros. Games,,29972,15378,0,"5,000,000 .. 10,000,000",0,0,0,0,32,23,0,English,"Free to Play, Massively Multiplayer, RPG",3907,"{'Gambling': 465, 'Card Game': 456, 'Free to Play': 445, 'Multiplayer': 437, 'Sports': 436, 'Character Customization': 422, 'Massively Multiplayer': 414, 'Strategy': 405, 'Western': 398, 'Relaxing': 396, 'Team-Based': 389, 'Conversation': 388, 'Casual': 380, 'Resource Management': 378, 'Simulation': 371, 'PvP': 367, 'Cartoony': 359, 'Gaming': 359, 'Family Friendly': 352, 'Party': 351}"
784,2523435,Kingdoms of Amalur: Reckoning,Soviet Games,Remedy Entertainment,,95713,20537,0,"2,000,000 .. 5,000,000",0,0,0,0,57,90,0,English,"Action, Casual, Indie",3524,"{'Action': 277, 'FPS': 147, 'Shooter': 114, 'Multiplayer': 99, 'Singleplayer': 92, 'First-Person': 64, 'Military': 57, 'War': 53, 'Atmospheric': 43, 'Short': 31, 'Open World': 28, 'Story Rich': 24, 'Co-op': 23, 'Adventure': 20, 'Alternate History': 10, 'Survival': 9, 'Linear': 6}"
785,291930,Sniper Elite 5,Four Quarters,Wube Software LTD.,,16911,1349,0,"10,000,000 .. 20,000,000",0,0,0,0,1858,4600,90,"English, French, Italian, German, Spanish - Spain, Czech, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America","Action, Adventure, Free to Play, Massively Multiplayer, RPG",193,"{'Multiplayer': 1721, 'Online Co-Op': 1205, 'Social Deduction': 1194, 'Space': 1157, 'Survival': 945, '2D': 923, 'Funny': 891, 'Psychological': 800, 'Co-op': 772, 'Party Game': 751, 'Cartoony': 703, 'Local Multiplayer': 683, 'Casual': 653, 'Action': 625, 'Colorful': 622, 'PvP': 619, 'Sci-fi': 617, 'Aliens': 617, 'Top-Down': 616, 'Minigames': 616}"
786,980231,NBA 2K21,ATLUS,CyberLight Game Studio,,273216,54632,0,"5,000,000 .. 10,000,000",0,0,0,0,5,4,0,"Simplified Chinese, English","Massively Multiplayer, Racing, Simulation, Sports",574,"{'Character Customization': 143, 'Sci-fi': 123, 'Action': 112, 'Third-Person Shooter': 110, 'RPG': 107, 'Singleplayer': 107, 'Action RPG': 106, 'Open World': 101, 'Third Person': 94, 'Space': 92, 'Multiplayer': 81, 'Sexual Content': 68, 'Story Rich': 59, 'Nudity': 56, 'Choices Matter': 53, 'Violent': 45, 'Female Protagonist': 41, 'Adventure': 33, 'Shooter': 32, 'Co-op': 17}"
787,310098,Just Cause 3,Landfall West,Gaijin Distribution KFT,,150143,9614,0,"2,000,000 .. 5,000,000",0,0,0,0,4,4,0,"English, Russian, German, Polish, Spanish - Spain, Italian, French","Casual, Free to Play, Indie, Strategy",4917,"{'Management': 1495, 'Simulation': 1457, 'Indie': 922, 'Strategy': 722, 'Casual': 681, 'Singleplayer': 592, 'Economy': 478, '2D': 356, 'Moddable': 279, 'Addictive': 252, 'Replay Value': 229, 'Sandbox': 210, 'GameMaker': 208, 'Funny': 179, 'Difficult': 97, 'Point & Click': 92, 'Great Soundtrack': 86, 'Isometric': 75, 'Comedy': 74, 'Touch-Friendly': 73}"
788,13303930,Far Cry 3,Team17,Robot Entertainment,,15333,3708,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,English,"Action, Adventure, Free to Play, Massively Multiplayer",284,"{'Violent': 1664, 'Open World': 1618, 'Dark Humor': 1605, 'First-Person': 1603, 'Mature': 1589, 'Comedy': 1570, 'Funny': 1563, 'Sandbox': 1528, 'Moddable': 1497, 'Third Person': 1493, 'Gore': 1211, 'FPS': 1092, 'Action': 992, 'Dark Comedy': 837, 'Multiplayer': 795, 'Shooter': 794, 'Singleplayer': 791, 'Classic': 784, 'Adventure': 748, 'Satire': 544}"
789,423514,Ricochet,Tripwire Interactive,Activision,,227842,23285,0,"2,000,000 .. 5,000,000",0,0,0,0,96,143,0,English,Action,5346,"{'FPS': 2313, 'Classic': 1824, 'Sci-fi': 1824, ""1990's"": 1822, 'Multiplayer': 1821, 'Singleplayer': 1819, 'Action': 1807, 'Shooter': 1802, 'First-Person': 1795, 'Aliens': 1789, 'Silent Protagonist': 1786, 'Story Rich': 1784, 'Atmospheric': 1774, 'Moddable': 1765, 'Adventure': 1759, 'Retro': 1752, 'Action-Adventure': 1750, 'Gore': 1746, 'Difficult': 1736, 'PvP': 1719}"
790,8615116,Football Manager 2019,Respawn Entertainment,"CarX Technologies, LLC",,3517,651,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,"English, French, German, Spanish - Spain, Portuguese - Brazil, Russian, Italian, Japanese, Polish, Ukrainian, Czech, Simplified Chinese, Turkish, Basque, Korean","Action, Adventure, Indie, RPG",9,"{'Free to Play': 3890, 'Story Rich': 194, 'Adventure': 187, 'Choices Matter': 170, 'Atmospheric': 130, 'Singleplayer': 119, 'Great Soundtrack': 112, 'Drama': 75, 'Superhero': 65, 'Short': 56, 'Point & Click': 47, 'Walking Simulator': 42, 'Third Person': 23, 'Action': 18, 'Controller': 17, 'Casual': 15, 'Memes': 15, 'Indie': 14, 'Emotional': 13, 'Cute': 12}"
791,8707732,The Walking Dead: Season Two,"IO Interactive A/S, Feral Interactive (Linux), Feral Interactive (Mac)",Those Awesome Guys,,1523,37,0,"2,000,000 .. 5,000,000",0,0,0,0,289,621,1,"English, French, German, Spanish - Spain, Russian, Danish, Dutch, Finnish, Italian, Japanese, Norwegian, Polish, Portuguese - Portugal, Simplified Chinese, Swedish, Traditional Chinese, Korean, Bulgarian, Czech, Greek, Hungarian, Portuguese - Brazil, Romanian, Spanish - Latin America, Thai, Turkish, Ukrainian, Vietnamese",Strategy,0,"{'Inventory Management': 1133, 'Survival Horror': 937, 'Action': 882, 'Zombies': 840, 'Horror': 746, 'Third-Person Shooter': 729, 'Singleplayer': 608, 'Adventure': 550, 'Classic': 463, 'Third Person': 439, 'Quick-Time Events': 302, 'Atmospheric': 291, 'Survival': 263, 'Shooter': 254, 'Gore': 241, 'Replay Value': 192, 'Remake': 183, 'Great Soundtrack': 171, 'Difficult': 147, 'VR': 50}"
792,7309117,Dragon's Dogma: Dark Arisen,Splash Damage,Skybound Games,,75426,20875,0,"10,000,000 .. 20,000,000",0,0,0,0,411,780,0,"English, French, Italian, German, Spanish - Spain, Polish, Russian, Portuguese - Brazil, Japanese, Simplified Chinese, Korean, Traditional Chinese","Action, Adventure, Indie",12540,"{'FPS': 159, 'Action': 150, 'Singleplayer': 133, 'Story Rich': 124, 'Atmospheric': 112, 'Horror': 110, 'Shooter': 105, 'First-Person': 104, 'Dystopian ': 96, 'Sci-fi': 95, 'RPG': 94, 'Steampunk': 80, 'Underwater': 75, 'Adventure': 75, 'Dark': 59, 'Great Soundtrack': 47, 'Alternate History': 39, 'Immersive Sim': 32, 'Multiplayer': 29, 'Remake': 28}"
793,12411102,Mirror 2: Project X,Straight Back Games,NIJICO,,24135,10223,0,"20,000,000 .. 50,000,000",0,0,0,0,26,33,0,"English, French, Italian, German, Spanish - Spain, Korean, Polish, Russian, Traditional Chinese, Japanese, Spanish - Latin America, Arabic, Simplified Chinese, Portuguese - Brazil","Adventure, Casual, Indie, Simulation",441,"{'Medieval': 329, 'Multiplayer': 314, 'Swordplay': 284, 'Action': 272, 'Combat': 252, 'First-Person': 220, 'Wargame': 219, 'Hack and Slash': 212, 'War': 189, 'FPS': 169, '3D': 165, 'Third Person': 163, 'Military': 154, 'Atmospheric': 131, 'Comedy': 114, 'Historical': 113, 'Gore': 78, '3D Fighter': 71, 'Tactical': 67, 'Character Customization': 59}"
794,4734663,Her Story,"NetherRealm Studios, QLOC",KOG Games,,57836,9651,0,"2,000,000 .. 5,000,000",0,0,0,0,1,1,0,"Danish, Dutch, English, French, German, Italian, Norwegian, Polish, Portuguese - Portugal, Spanish - Spain, Swedish, Russian, Korean, Simplified Chinese, Traditional Chinese","Action, Adventure",11952,"{'Open World': 2174, 'Looter Shooter': 1702, 'Multiplayer': 1690, 'Third-Person Shooter': 1685, 'Action': 1464, 'Co-op': 1407, 'Shooter': 1405, 'RPG': 1220, 'Online Co-Op': 1188, 'Post-apocalyptic': 1132, 'Survival': 1069, 'Massively Multiplayer': 848, 'Tactical': 836, 'Third Person': 807, 'Singleplayer': 750, 'MMORPG': 721, 'Adventure': 671, 'Atmospheric': 623, 'FPS': 409, 'Stealth': 362}"
795,1631637,Guacamelee! Super Turbo Championship Edition,Clifftop Games,"OP Productions LLC, Free Reign East LLC",,11034,1103,0,"1,000,000 .. 2,000,000",0,0,0,0,5,4,0,English,"RPG, Strategy",5,"{'RPG': 2719, 'MMORPG': 2476, 'Open World': 2275, 'Adventure': 2257, 'Fantasy': 2254, 'Exploration': 2224, 'Multiplayer': 2175, 'Singleplayer': 2111, 'Massively Multiplayer': 2104, 'Action': 2095, 'PvP': 1151, 'Character Customization': 1140, 'PvE': 1102, 'Lore-Rich': 1077, 'Choose Your Own Adventure': 1059, 'Story Rich': 1056, 'Class-Based': 1041, 'Magic': 1041, 'Action RPG': 1040, 'Atmospheric': 1032}"
796,6684609,Half-Life 2: Episode Two,Valve,Capcom,,64,95,0,"1,000,000 .. 2,000,000",0,0,0,0,24,16,0,"English, French, German, Italian, Spanish - Spain",Action,0,"{'Puzzle': 4109, 'Puzzle-Platformer': 3095, 'First-Person': 2450, '3D Platformer': 2414, 'Singleplayer': 2085, 'Sci-fi': 1935, 'Comedy': 1572, 'Female Protagonist': 1490, 'Funny': 1049, 'Physics': 1043, 'Action': 1032, 'Story Rich': 848, 'Classic': 843, 'Platformer': 806, 'Science': 767, 'Atmospheric': 667, 'FPS': 644, 'Dark Humor': 639, 'Short': 628, 'Adventure': 617}"
797,9919252,Dirty Bomb,OpenTTD,PixelMouse,,61939,13038,0,"1,000,000 .. 2,000,000",0,0,0,0,4,7,0,"English, French, Italian, German, Spanish - Spain, Russian",Racing,64,"{'Multiplayer': 627, 'Funny': 449, 'Pixel Graphics': 422, 'Local Multiplayer': 416, 'Action': 384, '2D': 340, '4 Player Local': 309, 'Platformer': 248, 'Indie': 240, 'Fast-Paced': 221, 'Shooter': 199, 'Comedy': 199, 'Competitive': 191, 'Retro': 185, 'Local Co-Op': 169, 'Great Soundtrack': 167, 'Co-op': 154, 'Memes': 148, 'Casual': 96, '1980s': 72}"
798,14135665,Swords of Legends Online,Shawn Hitchcock,Lag Studios,,42762,13692,0,"5,000,000 .. 10,000,000",0,0,0,0,847,2059,90,"English, French, Italian, German, Spanish - Spain, Thai, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Japanese, Korean","Action, Adventure, Indie, RPG",1766,"{'Warhammer 40K': 644, 'Gore': 613, 'Adventure': 592, 'Online Co-Op': 569, 'Multiplayer': 546, 'PvE': 545, 'FPS': 494, 'Survival Horror': 448, 'Shooter': 434, 'Hack and Slash': 425, 'Character Customization': 402, 'First-Person': 394, 'Co-op': 392, 'Action': 380, 'Violent': 363, 'Atmospheric': 341, 'Sci-fi': 331, 'Dark Fantasy': 323, 'Looter Shooter': 317, 'Horror': 302}"
799,12990021,Assetto Corsa,2K Marin,Electronic Arts,,26241,630,0,"1,000,000 .. 2,000,000",0,0,0,0,3,7,0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",Strategy,329,"{'Psychological Horror': 2052, 'Difficult': 1907, 'Singleplayer': 1123, 'Physics': 1035, 'Horror': 646, 'Philosophical': 625, 'Funny': 603, 'Platformer': 551, 'Indie': 534, 'Survival Horror': 347, 'Casual': 341, 'Dark Humor': 320, 'Replay Value': 286, 'Adventure': 283, 'Action': 266, 'Comedy': 243, 'Story Rich': 224, 'Strategy': 220, 'Great Soundtrack': 195, 'Third Person': 174}"
800,2197368,Phantasy Star Online 2,Osmotic Studios,OVALIS INVESTMENTS LIMITED,,2531,8153,0,"1,000,000 .. 2,000,000",0,0,0,0,20,29,81,"English, Simplified Chinese, Japanese",Action,991,"{'Nudity': 1170, 'Female Protagonist': 1106, 'Rogue-lite': 1103, 'Sexual Content': 1095, 'Hack and Slash': 1087, 'Action RPG': 1081, 'Martial Arts': 1078, 'Action': 1067, '3D': 1067, 'Rogue-like': 1062, 'RPG': 1060, 'Singleplayer': 1057, 'Violent': 1051, 'Online Co-Op': 1048, 'Gore': 1045, 'Indie': 1043, '3D Vision': 1041, 'Adventure': 1039, 'Multiplayer': 1039, 'Action Roguelike': 1033}"
801,2244283,The Tiny Bang Story,gamigo US Inc.,Valve,,28058,211,0,"2,000,000 .. 5,000,000",0,0,0,0,2046,4811,0,"English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese","Action, Adventure",7323,"{'Medieval': 3268, 'RPG': 2472, 'Open World': 2379, 'Strategy': 1865, 'Sandbox': 1739, 'Multiplayer': 1595, 'Action': 1557, 'Moddable': 1377, 'Military': 1206, 'Adventure': 1011, 'Horses': 986, 'Singleplayer': 882, 'Realistic': 811, 'First-Person': 798, 'Historical': 758, 'Third Person': 671, 'Simulation': 642, 'Hack and Slash': 612, 'Fantasy': 395, 'Indie': 350}"
802,3415527,Spooky's Jump Scare Mansion,Pocketwatch Games,"Lucasfilm, LucasArts, Disney",,22871,17614,0,"1,000,000 .. 2,000,000",0,0,0,0,25,37,0,"English, French, Italian, German, Spanish - Spain, Arabic, Czech, Dutch, Finnish, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish, Ukrainian, Vietnamese, Belarusian, Estonian, Macedonian, Serbian, Slovak","Action, Indie, Simulation, Strategy",14671,"{'Free to Play': 564, 'Card Game': 301, 'Trading Card Game': 269, 'Magic': 230, 'Strategy': 213, 'Multiplayer': 180, 'Fantasy': 90, 'Singleplayer': 84, 'Co-op': 64, 'Turn-Based': 56, 'Online Co-Op': 43, 'Great Soundtrack': 20, 'Action': 16, 'Board Game': 16, 'Funny': 8, 'Casual': 8, 'Story Rich': 5, 'RPG': 5}"
803,14965596,Worms Revolution,Double Fine Productions,Deep Silver,,6852,3590,0,"5,000,000 .. 10,000,000",0,0,0,0,12,34,87,"English, Italian, Spanish - Spain, German","Action, Adventure",3,"{'Action': 1325, 'Open World': 1105, 'Stealth': 881, 'Superhero': 867, 'Adventure': 855, 'Third Person': 825, 'Singleplayer': 613, ""Beat 'em up"": 448, 'Comic Book': 339, 'Detective': 334, 'Story Rich': 319, 'Atmospheric': 301, 'Fighting': 295, 'Action-Adventure': 243, 'Cinematic': 173, 'Controller': 161, '3D Vision': 121, 'Metroidvania': 99, 'Sandbox': 90, 'Multiplayer': 44}"
804,16016438,SUPERHOT,"Spike Chunsoft Co., Ltd.",Techland,,11892,8705,0,"1,000,000 .. 2,000,000",0,0,0,0,49,142,86,"English, German, French, Spanish - Spain","Simulation, Sports",104,"{'Sniper': 830, 'Action': 764, 'Multiplayer': 750, 'Shooter': 703, 'War': 652, 'World War II': 593, 'Stealth': 582, 'Co-op': 577, 'Third Person': 441, 'Singleplayer': 421, 'Open World': 358, 'Violent': 302, 'Third-Person Shooter': 301, 'Gore': 253, 'FPS': 249, 'Adventure': 247, 'Tactical': 233, 'First-Person': 192, 'Strategy': 190, 'Mature': 189}"
805,10542553,Warhammer: Vermintide 2,"Monolith Productions, Inc.","CAPCOM Co., Ltd.",,8380,22411,0,"1,000,000 .. 2,000,000",0,0,0,0,7,12,0,"English, French, Italian, German, Spanish - Spain, Korean, Portuguese - Brazil, Simplified Chinese, Traditional Chinese, Arabic, Japanese, Polish, Russian","Indie, Simulation, Strategy",564,"{'Co-op': 2640, 'Multiplayer': 2468, 'Action': 2267, 'Open World': 1795, 'RPG': 1647, 'Third Person': 1349, 'Character Customization': 1313, 'Adventure': 1168, 'Fantasy': 1112, 'Difficult': 993, 'Singleplayer': 985, 'Action RPG': 972, 'Exploration': 838, 'Great Soundtrack': 750, 'Replay Value': 727, 'Atmospheric': 588, 'Hack and Slash': 541, 'JRPG': 512, 'Souls-like': 348, 'MMORPG': 306}"
806,11329836,ENDLESS Space - Definitive Edition,CREATIVE ASSEMBLY,GSC Game World,,318358,18047,0,"5,000,000 .. 10,000,000",0,0,0,0,657,1410,14,English,Action,4530,"{'Space': 3222, 'Simulation': 2722, 'Sandbox': 2454, 'Physics': 2247, 'Science': 2035, 'Space Sim': 1905, 'Building': 1609, 'Moddable': 1390, 'Indie': 1279, 'Education': 1255, 'Open World': 1030, 'Singleplayer': 1025, 'Exploration': 998, 'Funny': 790, 'Sci-fi': 657, 'Difficult': 587, 'Adventure': 578, 'Replay Value': 568, 'Strategy': 561, 'Comedy': 500}"
807,3647250,The Elder Scrolls V: Skyrim Special Edition,800 North and Digital Ranch,SCS Software,,86902,6969,0,"2,000,000 .. 5,000,000",0,0,0,0,20,8,0,"English, French, Italian, German, Spanish - Spain, Czech, Dutch, Hungarian, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Traditional Chinese, Turkish",Strategy,657,"{'Hunting': 1284, 'Open World': 1062, 'Multiplayer': 988, 'Simulation': 728, 'First-Person': 721, 'Shooter': 672, 'Survival': 622, 'Realistic': 597, 'Co-op': 564, 'Adventure': 515, 'FPS': 480, 'Action': 408, 'Singleplayer': 394, 'Walking Simulator': 330, 'Online Co-Op': 323, 'Atmospheric': 305, 'Sports': 252, 'Combat': 194, 'Strategy': 185, 'Gore': 149}"
